GO:0000003	P
GO:0000165	P
GO:0000166	F
GO:0000228	C
GO:0000229	C
GO:0000375	P
GO:0000398	P
GO:0000910	P
GO:0000981	F
GO:0000988	F
GO:0000989	F
GO:0000990	F
GO:0000991	F
GO:0000995	F
GO:0000996	F
GO:0001007	F
GO:0001034	F
GO:0001070	F
GO:0001071	F
GO:0001076	F
GO:0001082	F
GO:0001167	F
GO:0001181	F
GO:0001501	P
GO:0001525	P
GO:0001531	F
GO:0001678	P
GO:0001816	P
GO:0001906	P
GO:0002376	P
GO:0002446	P
GO:0002447	P
GO:0002504	P
GO:0002560	P
GO:0003008	P
GO:0003674	F
GO:0003676	F
GO:0003677	F
GO:0003678	F
GO:0003682	F
GO:0003684	F
GO:0003688	F
GO:0003690	F
GO:0003697	F
GO:0003700	F
GO:0003712	F
GO:0003723	F
GO:0003724	F
GO:0003729	F
GO:0003735	F
GO:0003743	F
GO:0003746	F
GO:0003747	F
GO:0003756	F
GO:0003774	F
GO:0003777	F
GO:0003779	F
GO:0003823	F
GO:0003824	F
GO:0003887	F
GO:0003896	F
GO:0003899	F
GO:0003909	F
GO:0003913	F
GO:0003916	F
GO:0003924	F
GO:0003964	F
GO:0004016	F
GO:0004190	F
GO:0004383	F
GO:0004386	F
GO:0004518	F
GO:0004520	F
GO:0004521	F
GO:0004529	F
GO:0004532	F
GO:0004553	F
GO:0004601	F
GO:0004620	F
GO:0004645	F
GO:0004672	F
GO:0004675	F
GO:0004714	F
GO:0004715	F
GO:0004721	F
GO:0004801	F
GO:0004802	F
GO:0004812	F
GO:0004842	F
GO:0004857	F
GO:0004867	F
GO:0004869	F
GO:0004871	F
GO:0004872	F
GO:0004879	F
GO:0004896	F
GO:0004904	F
GO:0004930	F
GO:0005024	F
GO:0005031	F
GO:0030695	F
GO:0005085	F
GO:0005102	F
GO:0005125	F
GO:0005126	F
GO:0005132	F
GO:0005133	F
GO:0005134	F
GO:0005135	F
GO:0005136	F
GO:0005137	F
GO:0005138	F
GO:0005139	F
GO:0005140	F
GO:0005141	F
GO:0005142	F
GO:0005143	F
GO:0005144	F
GO:0005145	F
GO:0005160	F
GO:0005164	F
GO:0005165	F
GO:0005179	F
GO:0005184	F
GO:0005198	F
GO:0005200	F
GO:0005201	F
GO:0005215	F
GO:0005216	F
GO:0005243	F
GO:0005244	F
GO:0005245	F
GO:0005246	F
GO:0005248	F
GO:0005249	F
GO:0005253	F
GO:0005261	F
GO:0005319	F
GO:0005326	F
GO:0005484	F
GO:0005488	F
GO:0005509	F
GO:0005515	F
GO:0005516	F
GO:0005544	F
GO:0005575	C
GO:0005576	C
GO:0005578	C
GO:0005615	C
GO:0005618	C
GO:0005622	C
GO:0005634	C
GO:0005635	C
GO:0005654	C
GO:0005694	C
GO:0005730	C
GO:0005737	C
GO:0005739	C
GO:0005743	C
GO:0005764	C
GO:0005768	C
GO:0005773	C
GO:0005777	C
GO:0005783	C
GO:0005794	C
GO:0005811	C
GO:0005815	C
GO:0005829	C
GO:0005834	C
GO:0005840	C
GO:0005856	C
GO:0005874	C
GO:0005886	C
GO:0005902	C
GO:0005905	C
GO:0005921	C
GO:0005923	C
GO:0005929	C
GO:0005975	P
GO:0005976	P
GO:0005977	P
GO:0005984	P
GO:0005996	P
GO:0006091	P
GO:0006094	P
GO:0006096	P
GO:0006098	P
GO:0006099	P
GO:0006109	P
GO:0006119	P
GO:0006124	P
GO:0006139	P
GO:0006144	P
GO:0006206	P
GO:0006259	P
GO:0006260	P
GO:0006281	P
GO:0006308	P
GO:0006310	P
GO:0006325	P
GO:0006338	P
GO:0006351	P
GO:0006357	P
GO:0006366	P
GO:0006367	P
GO:0006368	P
GO:0006369	P
GO:0006370	P
GO:0006378	P
GO:0006397	P
GO:0006399	P
GO:0006401	P
GO:0006403	P
GO:0006412	P
GO:0006417	P
GO:0006418	P
GO:0006457	P
GO:0006461	P
GO:0006464	P
GO:0006468	P
GO:0006471	P
GO:0006473	P
GO:0006479	P
GO:0006486	P
GO:0006497	P
GO:0006508	P
GO:0006520	P
GO:0006521	P
GO:0006605	P
GO:0006629	P
GO:0006631	P
GO:0006633	P
GO:0006635	P
GO:0006636	P
GO:0006637	P
GO:0006644	P
GO:0006732	P
GO:0006766	P
GO:0006778	P
GO:0006790	P
GO:0006796	P
GO:0006798	P
GO:0006807	P
GO:0006809	P
GO:0006810	P
GO:0006811	P
GO:0006812	P
GO:0006817	P
GO:0006820	P
GO:0006839	P
GO:0006858	P
GO:0006865	P
GO:0006869	P
GO:0006874	P
GO:0006886	P
GO:0006887	P
GO:0006897	P
GO:0006898	P
GO:0006907	P
GO:0006909	P
GO:0006915	P
GO:0006928	P
GO:0006936	P
GO:0006950	P
GO:0006955	P
GO:0006956	P
GO:0006968	P
GO:0006996	P
GO:0007005	P
GO:0007010	P
GO:0007028	P
GO:0007041	P
GO:0007049	P
GO:0007059	P
GO:0007067	P
GO:0007126	P
GO:0007154	P
GO:0007155	P
GO:0007160	P
