real	pred
0.0023618785127451844	0.0037089344901086825
0.008407137352635699	0.0050384728390652864
0.008100948595179291	0.004610239590257554
0.006201986265879428	0.0018794804595988494
0.006487689843026158	0.0012277477262332321
0.006471087098995259	0.00662988215668914
-0.0023740343086371962	0.0019331501743952138
-0.0004381897529757783	0.004401296151095324
0.009663782138696977	0.004401296151095324
0.005752246926971472	0.004212354639175585
0.011038356590901471	0.003309614483664776
0.017701190098433163	0.006109797951489312
0.007548456736066055	0.01074327001974631
0.014165735099939706	0.007265387179235826
0.007492725059651294	0.0024804001234620893
0.0019809596999031927	0.0066334609298490665
-0.007684296357814688	0.004305438176475963
0.0014073237484968741	0.002222467228927546
0.0042081067581238064	0.004210271010017548
-0.010542072155485187	0.005600253572588195
-0.003614493236457356	0.008126382084300558
0.009465865355320152	0.008792773740199634
0.011112474930140198	0.00612812116758992
0.010535386537343469	0.007860570458893552
0.013170286660877642	0.00489727298130627
-0.007182020627711057	0.005745047098270638
0.016909275734878562	0.0027055603058275916
0.0069230049859417934	0.004302154784143595
0.0124036278406647	0.00327541017600174
0.010699405547150412	0.0028928716683530534
0.0180711959904086	0.006695163042668696
0.011217766335507178	0.003270382621351621
0.011054276813504384	0.005157571356667195
-0.0053390988547051006	-0.002518109580873762
0.010241499988318286	0.005025965377436232
-0.0018866802259465288	0.006254909810992538
0.007029686194014601	0.0106999090471102
0.005645238418977087	0.0019331501743952138
0.004407068048127393	0.0040742284319232845
0.012310895706091484	0.005698491796120618
-0.0003323751769614293	0.008211506018761215
-0.002717426916402265	0.0018515903878471274
0.00680044511427101	0.003185018848563259
0.00771872320501594	0.002244828022447429
0.007197303351469246	0.005067027599787849
-0.0013480583427457385	0.0038257502777860005
0.007694828245501558	0.002806852041736415
0.011922696488026768	0.003845182814708528
0.006958155545314671	0.0067606919877185616
0.00420675811823734	0.0038995447478448147
-3.800499533437168e-05	0.0012277477262332321
0.005692509842834717	0.0018515903878471274
0.0017834449331848837	0.0073316924244522024
0.005399006507100104	0.005045832634385576
0.0020441164380911427	0.003206562213571704
0.009719581839748359	0.005327406770599744
-0.00010369435438532715	0.005309863804908707
-0.0013777256069350033	0.00871145829763457
0.0017620192791094062	0.0021576597691037144
0.004453057490557829	0.00498573428571438
0.0005015923662056698	0.00406166661654081
0.007976872732077811	0.005194663930682143
0.00969157304294932	0.005142237507153944
0.0019114200164650926	0.008202129894642316
0.007984227310658206	0.0057070137873539385
0.008490653688489948	0.0037089344901086825
0.007704509298044661	0.0037089344901086825
0.0016973317280093078	0.004610239590257554
-0.0020779395916246017	0.003356366473083091
0.018303662299792658	0.008749281833505573
0.0014106150616096775	0.005457923676629611
0.003189402924970158	0.004587967412702196
0.0011134600714286182	-0.00021991088487805657
0.009002184348308741	0.007813939030288111
0.000844202132308779	0.00788944439925699
0.006199328266345357	0.004817018848442438
0.0070825715383820015	0.004817018848442438
0.004678935372310263	0.0020672571274465727
0.011095787339463608	0.004697638939162657
0.005542798677924456	0.005666021868853198
0.009826444004789731	0.005886324725676654
0.009139115314211934	0.004565326451105479
0.010085349698787995	0.007965347056420031
0.002384412028000823	0.0009262392725089066
0.00685135133501541	0.007279360190873129
0.000957889526500076	0.006254320544539977
0.008856423039571794	0.006226364461424887
0.0018539479311546656	0.00541398394416539
0.007824570919959986	0.004514003879244847
0.0003814466378655742	0.0020831194927243735
0.005697987561699753	0.008326939336938935
0.017041806345662897	0.0034892178013298646
0.009134273108444209	0.0019131809779375552
0.006401827983464318	0.011492394375172703
0.012194929084234736	0.0016768901883839706
0.00848601524636085	0.006440459327781277
0.01242460223662511	0.009057348425851817
0.002660490626712314	0.0049449594047345875
0.006193935178487958	0.0035406648168759196
0.01526980587890231	-3.393381156927826e-05
0.011060835854487836	0.004196055046623299
0.0060590235673953045	0.0054859953508360065
0.0016307219556546961	0.0053156340507367365
0.007015210868143419	0.007915455345559997
0.00043417745379935096	0.005638212002018308
0.013838614945361215	0.004230830032194144
-0.003305260016287809	0.0022661529549073316
0.020311523486346388	0.0045675688674313986
0.007325718879993639	0.006292294462304398
-0.005682467612087814	0.002251884148746138
0.004155103101766179	0.005844848304229178
-0.007849925364723669	0.001850689515100875
0.008137730491162547	0.0016954330545991298
0.010777972622430085	0.0016578791708514661
-0.007561552218476822	0.0026166121004212593
0.02028116981171777	0.0005527111131240406
0.011679908089026407	0.008521506930286794
0.01035390754365228	0.008734855011200896
0.004816584130254709	0.008583242357274354
0.008850664662617162	-0.0006530169038662016
0.00931160203345266	0.0021623297133656905
-0.0008236944922736698	0.0004721198805303817
