real	pred
0.002437451298502963	-0.0009661042269374955
0.005486054102936112	0.003748918601961195
-0.005644674069179428	0.005614942518580619
0.01409400873063038	0.005338470365767025
0.011906657530598748	0.005356856101488302
-0.012645762095079192	0.005341106485125815
0.011006751415062459	0.005345424180665073
0.013543734876947329	0.005430477982212438
-0.002072090112395857	0.003689951073457099
0.004302031632346196	0.00144207736730265
-0.004751295986267902	0.0036561395869188626
0.012985469448204149	0.006527847961338845
0.008091949480296609	0.0022376395527205876
-0.011242270240387516	0.0033601835438215296
-0.03201809447268913	0.0020665061954001003
0.0038703498494347724	0.0021387048582145237
-0.0018790754268521786	0.0025988309192646612
-0.011430678958314157	-0.000542384335679655
-0.0002684107680550364	9.843995706568676e-05
-0.007351933020928874	0.004162396954515527
-0.009262269915256468	0.004367382336510842
0.006241887118481198	0.006053512334575473
0.004096637211230562	-0.00040435398367700756
-0.0047262056356724355	-0.0007706749156140037
0.005179993882126056	0.00166657716661699
0.010730329236816442	0.004333516772327449
-0.00816068308207635	0.003298665461950965
0.012380602164229804	0.005374762995226562
-0.005339359477562698	0.007014081499679823
0.008551621990685473	0.0027204493070125224
0.019399464800928832	0.005379726856343721
0.013993490952142891	0.005775759805158074
-0.0008918020738577287	0.0043334229534468735
0.010363040685969356	0.002967254910753868
0.011199588570627734	0.005443053013802406
0.0013526898854934071	0.005279128807568424
0.007775859013554286	0.0019211040352338322
-0.0008401842034878619	0.00302579627540468
0.00738307840340447	0.006489839169185741
0.010274668382025379	0.004060377624511583
0.005321773663992323	0.004231071992592232
0.006354120812909907	0.005376447645501145
-0.00862024808500078	0.0059882667518342154
0.012161381864473256	0.005375720748191916
-0.006328744184181658	0.0026708474615073827
0.008659007977219916	0.0012606049279322387
0.0017837105048042114	0.0003022040854051252
0.011309986067715504	0.003482449278213169
0.0029854183317170892	0.0013786957381557588
0.013172896797383302	0.004545048034981399
0.011640050882471135	0.006836498844583663
0.007645644940443637	0.007407965798582621
0.011934992652879282	0.005354060919584477
0.011855260068336029	0.005382924515471768
0.006010356374596601	0.005664748276754996
0.002951924767673522	0.0052799370713405005
0.012526353193353221	0.005855161654356327
0.005882056396843143	0.004364416193991879
0.009539983289157368	0.0027707906039792767
0.012396709176743466	0.005376695693151444
0.00787121514125682	0.005111364612460794
0.0049015083339528105	0.005078067381420418
0.010828355298538164	0.005479201107144028
0.01182363609460246	0.005479201107144028
0.008396809789581983	0.00531648641210966
0.009218304479486598	0.0023418706505191032
0.0011134076542132255	0.004606723889467225
0.008451584237446075	0.0011211244095075995
0.013401564216440998	0.0031827328827245143
0.014277456647399909	0.006191711653641413
0.007772863512153055	0.006288434175857452
0.0036450415843704695	0.0062209748085938175
0.009128162825898	0.005411499323479231
-0.007431359801190922	0.0035410006289422766
-0.0018938422470688688	0.003931895947458241
0.015768658495677056	0.007831128017685379
0.017459174507412932	0.006830337246561783
0.008365714535262641	0.005410139580816228
0.010300048899638323	0.0063083728312476675
0.009424976096414234	0.007030669124589448
0.01163487392445302	0.006503685896247744
0.0075548873106304065	0.005969806159715192
0.0012701071305468888	0.004576058901859014
0.00028390054417946724	0.0046484469840575365
3.8183439920375095e-05	0.0044182991806021145
0.003799403530958832	0.003528404530844314
-0.0008367622801134598	0.0005323720906670456
0.007463052629942378	0.0042802915768146745
0.0012167464276172234	0.005287204850784909
0.0048971470764175755	0.006145528467179629
-0.002240852025801549	0.003945680575743536
-0.008357508410885	0.0037899059766955245
0.01385892742640868	0.008385478819912088
0.002828065617775909	0.0033178513864830566
-0.008849326753895239	0.0032770600403649068
0.00788506073625372	-0.0003466087646203297
0.009444700881415862	0.00213287069912618
0.007231620706381495	0.009229897251531533
0.0006759786625358308	0.006114003851537431
-0.006589665884442963	0.005442923790515962
0.003309656553308351	0.00636956113432241
0.009187818755886559	0.008684493208990689
0.01532293536721954	0.00671795505647055
0.00785366959148826	0.008561335122576164
0.005823317417503704	0.006318092446883323
0.01240310886371571	0.006708619768133064
0.0024879009571138954	0.0072173451774059216
0.014347873119715956	0.006176785560463753
0.0076207717972070375	0.0063758462235081895
0.013144657149806768	0.0052488417485129
0.0037716575044107773	0.0023080385081001705
0.01016483739652202	0.003323691200531419
0.01189516687388668	0.004247781017673867
0.005710355470077713	0.005396646204106232
0.005417288151596255	0.00804993764699221
