real	pred	fold
0.007753042439547939	0.004943205004442902	1
0.01229711415132742	0.0052082822079076805	1
0.008953007457597091	0.007302733704643421	1
0.0034518200695091345	0.004426966713410514	1
0.006545351910845542	0.004598922846730739	1
0.00042176725961008574	0.0023677592081159274	1
0.01150233125616794	0.008145801958702664	1
-0.011401305961670249	-0.0009023555026734728	1
0.010961896202187996	0.003827149316572153	1
0.01134922983548284	0.004908509589092632	1
0.01553631017269271	0.00813007296436303	1
0.012366579483638169	0.00411046417634153	1
-0.008992726851428798	0.0052460305296805915	1
0.0006282528814669137	0.00519251646637261	1
-0.00842351088813335	0.0039018697520985905	1
0.011986841134728506	0.006810496074805484	1
0.002482200122206193	0.006732220878368785	1
0.015034620364606304	0.00720524699833815	1
0.0011457516058296627	0.00823137429534543	1
0.004463398274992712	0.009589743073904422	1
0.003247620960408236	0.005773819267972122	1
-0.002171932514564559	0.004820972470580814	1
0.007605058604446329	0.00836507868301601	1
-0.002167650076252526	0.008340337607939244	1
0.01702792631989329	0.007229536877427976	1
0.012237624720401418	0.005305349818801174	1
0.0020350763177528785	0.005300986603949895	1
0.0127371832112964	0.005233184278281637	1
0.0021859262784821873	0.004205618480062808	1
0.00014969687071016214	0.003809231888324243	1
0.0040857725620970994	0.0028732233401754367	1
0.012500033650623644	0.0028383372845154106	1
0.008945926450530783	0.005426420072089501	1
0.01469866459268284	0.004809979408801429	1
0.001887443008903636	0.004163218319592868	1
0.004170016785398668	0.00369580542716625	1
0.008998188645511858	0.004788415043083617	1
0.003669558275053488	0.0034349703389811594	1
-0.0012048302771590338	0.0037859954091639244	1
-0.002280875857161843	0.002194309021882792	1
0.00988269369723562	0.0009683238783153776	1
0.010889124450893429	0.0025654239946371676	1
0.00515217040605823	0.002186626494732796	1
-0.006574493027427455	0.0021998789625634046	1
-0.005093938743104057	0.0018850945505671755	1
0.004169159882989188	0.003632292287613839	1
0.011327550379511869	0.002732159595533903	1
0.016317197272076783	0.002345707325221805	1
-0.004405825389949483	0.0006391159052360745	1
0.011490775525006885	0.0011097390760915387	1
0.013151482139820436	0.008630668168969822	1
0.00042088821008195824	0.0035544697052850363	1
0.002021628282951572	0.0027503736614587463	1
0.012780985442955835	0.0044250351205174735	1
-0.001909817932018829	0.001206084528803112	1
0.015652288796948403	0.002344617292426346	1
0.013971634615648496	0.00525475942307967	1
0.006979499486204449	0.005252191098933777	1
-0.008014567431292412	0.002879714346066037	1
0.008537964693358541	0.00648647626869381	1
0.010361120226271496	0.0039061291526334683	1
0.012191787508155786	0.004247062914271466	1
-0.006852132062375776	0.003979973690179753	1
0.006980982089579407	0.0049539187770024275	1
0.007994307738275405	0.007498278885848091	1
0.01655346460845965	0.004026423587402388	1
-0.025820043964800626	0.00023686355585947252	1
-0.0029536308329878385	0.0030650155175622313	1
-0.006197083607874927	0.0019408999501098426	1
0.009616068914746059	0.001912128658324947	1
-0.026499468710149014	0.004084966700773568	1
-0.006825737300710307	0.0016041642261148958	1
-0.022959065607868062	0.002717029535799981	1
-0.007759018527929116	0.0021230115202380724	1
0.01050256211955935	0.0020161300937050733	1
-0.012861604477214406	0.0015613782905017498	1
0.010511727439389969	0.004403236130922016	1
-0.006524949197459554	0.0037379559497596163	1
0.014002808835099956	0.006356384098157322	1
0.00814403088970778	0.0009786784393534496	1
0.005869375194310615	0.0048322996439782015	1
0.003497769425037871	0.004725372256320623	1
0.011934776878279036	0.0032946219970381215	1
0.015290351916666318	0.006233817003539187	1
0.014120024614503509	0.0035427357286331937	1
0.010669708033303044	0.003545328638992635	1
0.005626719651150009	0.003622674499044887	1
-0.0042216958871538895	0.006613735455633259	1
0.008759852668561875	0.0057949950778649496	1
0.00745375448958531	0.005246118305734549	1
0.009134493532699895	0.0047661649050656126	1
0.0010232374143494302	0.0054255196302558425	1
0.016221865899451054	0.0011764883679993869	1
0.015835657358100268	0.002721263793660293	1
-0.002657619740891529	0.0031130146000120373	1
0.015996308981569438	0.005258416772364426	1
-0.010128913028808249	0.003065616042854991	1
0.01107831907699569	0.005479507353424904	1
0.006311730398333316	0.005080841936760667	1
-0.04311069636731685	0.0006625352593186314	1
0.010694624863276086	0.0009634433347350943	1
0.010739960259912272	0.004538224495959069	1
0.0006552955915800351	0.004006761309981536	1
-0.0006993439301345455	0.006736857785644539	1
0.008424850375554791	0.006263192623282926	1
0.004029836048186989	0.005699791403705801	1
-0.00915322016184895	0.003685956020978853	1
-1.058566272928857e-05	0.00275553969317508	1
0.010733580184663758	0.001378799675829857	1
0.009989922099699266	0.0006035127346248545	1
-2.121360843690412e-05	0.0010998876744474466	1
-0.005345925862647434	0.0018885149149379886	1
0.008311922865797312	0.006840015564085507	1
-0.0011895301472638585	0.0012519483092862643	1
0.009644045041054787	0.0026208513249120933	1
-0.02216272702278504	0.0038719564179453114	1
0.010222263177004826	0.0049758463550402705	1
0.01041528884793842	0.007719094351841355	1
0.006292338387262521	0.0031068778872535003	1
0.015883881326104816	0.006336937921886067	1
-0.011714372928152243	0.006208789640870956	1
-0.011257068858869741	0.005895748487475555	1
0.005131007962541922	0.006522069583253734	1
0.010606060606060492	0.0045848796227827915	1
0.0038175470766279632	0.0039026993316048247	1
0.01047869969402964	0.007434331959552055	1
0.01131584527772512	0.0076387692045300284	1
0.015629099054368486	0.007262179699439624	1
-0.0006785353328560113	0.0033070787916190973	1
-0.007246235579710181	0.0009776988041031538	1
-0.014346210907034073	0.0027206086737370243	1
-0.007230619871307578	0.003999832230872457	1
0.014078500055886269	0.00035494288345598157	1
0.015041220952664984	0.00420738166700763	1
0.013696671142940622	0.004959068862351473	1
0.008848082301265069	0.007064473517390556	1
0.0064292108316548425	0.006301045779442429	1
-0.0034468200345213296	0.0019184029272370237	1
0.007784180223426942	0.003471133253884251	1
-0.009751810171015821	0.0005069377939484363	1
0.0006409585176703151	0.005316512846031794	1
0.00846082861608306	0.0015735088158099122	1
-0.005716928695638232	0.0027146794550015167	1
-0.008696233348321562	0.0013478177288123623	1
0.010466314564760286	0.0003845564063191566	1
0.0063268910810419365	0.001124135640867518	1
-0.005215442418667621	0.0017310808230131943	1
0.0073959056457428484	0.004329515698805702	1
0.013048707324248182	0.005880336811962084	1
0.00575191627354414	0.0008987744134079439	1
0.0045730072796811355	0.0033581191651205155	1
-0.003911672895040757	-0.0007457344302982151	1
0.010553394723203584	0.0053563426541447835	1
-0.003999136957543533	0.0037721113039922297	1
0.002247129232105398	0.006014844218523576	1
0.007026737600587842	0.0055039696926090405	1
0.006294285336246798	0.005566798341879067	1
-0.007216139780434822	0.005111355028433954	1
0.008690735784824578	0.0032583972270910323	1
0.016183449356719257	0.005795583978522886	1
0.013331501393404348	0.004696360077893692	1
0.011097286832369305	0.006414346330745058	1
0.0023680958319687484	0.006675359311745911	1
-0.0005322620731935131	0.004147422777417791	1
0.006467893505085921	0.0002346590553867784	1
-0.003999119923713749	0.004902806332231866	1
0.00543472317795517	0.005109074947885851	1
0.012912865698551605	0.006996224013290593	1
-0.0031819651371516114	0.0015386101810449374	1
-0.014357432040886272	-0.0007283441537584414	1
0.02085733786812917	0.005807249471563534	1
0.010831253307726763	0.0069117265680113055	1
-0.0056486620818624895	0.005635581439088263	1
-0.014893203152626888	0.005711103142038961	1
-0.012661508179786814	0.005572428501063092	1
-0.003157309654775355	0.005117037954031468	1
0.012019227339280594	0.005170897774451777	1
-0.007419769654983645	0.00374717760394293	1
0.010470149544658962	0.002493569335127076	1
-0.0007168742780015272	0.00615322556476429	1
-0.0011631120881435474	0.0032564780081778075	1
-0.009753111105184774	0.005013187962918428	1
-0.0066228472788582024	0.005072872208031848	1
-0.025586906226377697	0.005116572825690405	1
-0.0024962200665450147	0.004640627969399284	1
0.016868208110909087	0.004281668916334916	1
0.018833663137513675	0.0064209529773211396	1
0.014251387437221924	0.0070765754424566615	1
-0.002653939076110782	0.0033726900979713214	1
0.00712306526463545	0.005320094457770186	1
-0.0019763742788513304	0.002885024740994513	1
-0.007077596458995806	0.0012380380551051833	1
0.009661159189024571	0.004672834765285935	1
0.00861600884988282	0.003488019894712165	1
0.017272779780341738	0.0025016976471708492	1
0.009532377387726877	0.0031087229359236575	1
0.01049134593563884	0.0018228178503510925	1
0.010504288327718296	0.0025787275920633374	1
0.004646159469478924	0.003038096598376658	1
0.010614112120397944	0.005617667882674647	1
0.011366252097917171	0.0029929990350804707	1
0.009987347007728893	0.0017318687622707501	1
0.00530064042120955	0.0034080259604689156	1
0.0028103366898047572	0.005378820441381909	1
-0.005531773433066289	0.0033079021111635156	1
-0.0015226706410758186	0.003305346383231905	1
0.00044399416270121846	0.0014215717725834616	1
0.008088997010386033	0.00641307323777548	1
0.0017636870962553835	0.0030159102383176383	1
-0.0019225866968236608	0.0039370649159196965	1
-0.0011073048270282826	0.005403964899937888	1
-0.0047372654277939704	0.0015651592544738582	1
0.010574821142881285	0.004999144552230974	1
-0.0020768250296345162	0.005585392337394216	1
0.011493847694657498	0.0017235843943860804	1
0.007946893776800433	0.0034993088393519924	1
-0.0010050027955047398	0.004158392667347859	1
0.00900622061530483	0.007739679946865844	1
0.011864952702791724	0.0077254400875454874	1
0.0047308637575047725	0.005923684686464757	1
-0.0049486172674097035	0.0049448719155448725	1
0.0044929252935696365	0.004474307778943155	1
0.007101606355158373	0.004604932727102674	1
0.0035839285352301242	0.007734077499356642	1
-0.003845723265274076	0.005032990141708553	1
0.009067253641956177	0.0009623951153258379	1
0.01007446498422282	0.003907230351752595	1
-0.003146542024134019	0.002433531737523913	1
0.011171243027318868	0.000797926156369538	1
0.06032448135357898	0.003880854828300674	1
-0.001391320621477418	0.003459419396918043	1
0.01179920169121168	0.0067466636700191695	1
